,Nombre Entidad,Descripcion del Proceso,Tipo de Contrato,Género Representante Legal,Valor real,Valor Proyectado,Duración del contrato,Tamaño valor extraño,veces la predicción,URLProceso,similarity
18035,LOTERIA DE BOYCA,ESPACIO PUBLICITARIO EN EL MEDIO DIGITAL NOTIPOLITICA; PARA PROMOCIONAR LOS SORTEOS; PRODUCTOS Y/O CAMPAÑAS DE LA LOTERÍA DE BOYACÁ 2024,Prestación de servicios,Mujer,15.0,20.21488433986094,5 Mes(es),-0.3476589559907294,0.742027495572759,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6100427&isFromPublicArea=True&isModal=true&asPopupView=true,0.3140438199043274
248864,MINISTERIO DE COMERCIO INDUSTRIA Y TURISMO - MINCIT,Prestar servicios profesionales; para apoyar el cubrimiento y divulgación de actividades de interés en redes sociales; de acuerdo con la estrategia de comunicación digital de la entidad,Prestación de servicios,No Definido,37.8,50.939247276228464,6 Mes(es),-0.3475991342917584,0.7420604351497733,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7431823&isFromPublicArea=True&isModal=true&asPopupView=true,0.30712348222732544
961979,CONTRALORIA DEPARTAMENTAL DEL VICHADA,PRESTACION DE SERVICIOS DE APOYO A LA GESTION PARA LA PROMOCION; DIVULGACION; SOCIALIZACION DE LA GESTIÓN INSTITUCIONAL A TRAVÉS DE LOS MEDIOS AUDIOVISUALES,Prestación de servicios,Mujer,11.64,15.672296084947622,194 Dia(s),-0.34641718942848976,0.7427118487877205,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6251518&isFromPublicArea=True&isModal=true&asPopupView=true,0.3107522130012512
602909,GOBIERNO DEPARTAMENTAL,PRESTAR POR SUS PROPIOS MEDIOS Y CON PLENA AUTONOMÍA LOS SERVICIOS PROFESIONALES PARA APOYAR EL CUBRIMIENTO AUDIOVISUAL; EDICIÓN Y DIVULGACIÓN DE LA INFORMACIÓN QUE FORTALEZCA EL USO Y APROPIACIÓN DE LAS TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES.,Prestación de servicios,Mujer,25.2,33.83633499036272,180 Dia(s),-0.34271170596677475,0.7447615117647189,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7995211&isFromPublicArea=True&isModal=true&asPopupView=true,0.3011109530925751
745114,MUNICIPIO DE ARMENIA QUINDIO,PRESTACIÓN DE SERVICIOS PROFESIONALES  PARA REALIZAR ACOMPAÑAMIENTO  EN LA PRODUCCIÓN; EDICIÓN  Y REDACCIÓN DE CONTENIDOS  AUDIVISUALES EN MEDIOS INSTITUCIONALES; CREACIÓN DE CAMPAÑAS PUBLICITARIAS; EN ESPACIOS FISICOS; EN MEDIOS Y EN REDES SOCIALES INSTITUCIONALES  DEL MUNICIPIO DE ARMENIA,Prestación de servicios,Mujer,12.72,17.037648373884206,90 Dia(s),-0.339437765242469,0.7465819061917947,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7723767&isFromPublicArea=True&isModal=true&asPopupView=true,0.3577139973640442
157395,GOBERNACIÓN DE RISARALDA,PRESTACIÓN DE SERVICIOS PROFESIONALES PARA EL DESARROLLO DE CONTENIDOS PERIODÍSTICOS; CUBRIMIENTOS DE DIVERSOS EVENTOS Y ELABORACIÓN DE MATERIAL AUDIOVISUAL EN LA OFICINA ASESORA DE PRENSA Y COMUNICACIONES DE LA ADMINISTRACIÓN DEPARTAMENTAL.,Prestación de servicios,Mujer,24.188526000000003,32.37670650091177,6 Mes(es),-0.338515067057487,0.7470965584260036,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7897052&isFromPublicArea=True&isModal=true&asPopupView=true,0.3106018006801605
33555,"SOMOS SISTEMA OPERATIVO DE MOVILIDAD, ORIENTE SOSTENIBLE S.A.S",PRESTACIÓN DE SERVICIOS PROFESIONALES COMO COMUNICADOR AUDIOVISUAL PARA LA CREACIÓN DE CONTENIDO PARA LOS DIFERENTESPROGRAMAS DE LA EMPRESA SOMOS RIONEGRO S.A.S.,Decreto 092 de 2017,Hombre,18.900000000000002,25.256518566130097,135 Dia(s),-0.3363237336576769,0.7483216639899682,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5618485&isFromPublicArea=True&isModal=true&asPopupView=true,0.30323705077171326
1258637,MUNICIPIO DE ARMENIA QUINDIO,PRESTACION DE SERVICIOS PROFESIONALES PARA REALIZAR ACOMPAÑAMIENTO Y/O CREACION DE CAMPAÑAS PUBLICITARIAS AUDIOVISULAES PARA MEDIOS EXTERNOS; INTERNOS E INSTITUCIONALES DE LA ALCALDIA DE ARMENIA,Prestación de servicios,Mujer,13.500000000000002,18.029567813605087,125 Dia(s),-0.33552354174852483,0.7487700281874156,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5624784&isFromPublicArea=True&isModal=true&asPopupView=true,0.33306410908699036
1086181,Concejo Municipal La Mesa Cundinamarca,PRESTACIÓN DE SERVICIOS PROFESIONALES COMO COMUNICADOR SOCIAL Y EN MEDIOS AUDIOVISUALES PARA LA ELABORACIÓN; PRODUCCIÓN Y POSPRODUCCIÓN DE CONTENIDO AUDIOVISUAL DEL CONCEJO MUNICIPAL DE LA MESA,Prestación de servicios,Hombre,20.000000000000007,26.694467868579604,5 Mes(es),-0.3347233934289797,0.7492189055223971,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7412116&isFromPublicArea=True&isModal=true&asPopupView=true,0.4209769666194916
27856,ALCALDIA MUNICIPAL DE CHIA,PRESTACIÓN DE SERVICIOS DE APOYO A LA GESTIÓN EN LA OFICINA ASESORA DE COMUNICACIÓN; PRENSA Y PROTOCOLO; APOYANDO EL MANEJO DE PLATAFORMAS DE STREAMING; TRANSMISIONES EN VIVO Y CANALES DE EMISIÓN DE CONTENIDOS AUDIOVISUALES CON EL FIN DE VISUALIZAR LA GESTIÓN DE LA ALCALDÍA MUNICIPAL DE CHÍA,Prestación de servicios,Hombre,12.899999999999999,17.210609993453538,3 Mes(es),-0.33415581344601086,0.7495376401479563,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5820817&isFromPublicArea=True&isModal=true&asPopupView=true,0.31849348545074463
