,Nombre Entidad,Descripcion del Proceso,Tipo de Contrato,Género Representante Legal,Valor real,Valor Proyectado,Duración del contrato,Tamaño valor extraño,veces la predicción,URLProceso,similarity
240628,INSTITUTO DE VIVIENDA DE INTERES SOCIAL Y REFORMA URBANA DEL MUNICIPIO DE BUCARAMANGA,PRESTACIÓN DE SERVICIOS PROFESIONALES COMO COMUNICADORA SOCIAL PARA LA RECOLECCIÓN CREACIÓN Y DIFUSIÓN DE CONTENIDOS AUDIOVISUALES Y PUBLICITARIOS REQUERIDO POR LOS DIVERSOS CANALES DE COMUNICACIÓN DEL INVISBU; EN EL MARCO DEL PROYECTO DE SOLUCIONES HABITACIONALES EN EL MUNICIPIO DE BUCARAMANGA.,Prestación de servicios,Mujer,22.05,16.114892705255862,147 Dia(s),0.2691658637072172,1.3682995228884403,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6477594&isFromPublicArea=True&isModal=true&asPopupView=true,0.348164439201355
891949,INSTITUTO DE DEPORTES Y RECREACION DE MEDELLIN,PRESTAR LOS SERVICIOS DE APOYO A LA GESTIÓN COMO AUDIOVISUAL - PROFESIONAL 4; EN LA PREPRODUCCIÓN; PRODUCCIÓN Y PUBLICACIÓN DE CONTENIDOS AUDIOVISUALES; MULTIMEDIALES Y DIGITALES; DESARROLLADOS POR LA OFICINA ASESORA EN COMUNICACIONES DEL INDER DE MEDELLÍN.,Prestación de servicios,Hombre,37.37162,27.273452255634464,180 Dia(s),0.2702095264900354,1.3702563082119295,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6333544&isFromPublicArea=True&isModal=true&asPopupView=true,0.3030296564102173
22148,INSTITUTO DE DEPORTES Y RECREACION DE MEDELLIN,PRESTAR LOS SERVICIOS DE APOYO A LA GESTIÓN COMO AUDIOVISUAL - PROFESIONAL 4; EN LA PREPRODUCCIÓN; PRODUCCIÓN Y PUBLICACIÓN DE CONTENIDOS AUDIOVISUALES; MULTIMEDIALES Y DIGITALES; DESARROLLADOS POR LA OFICINA ASESORA EN COMUNICACIONES DEL INDER DE MEDELLÍN.,Prestación de servicios,Mujer,37.37162,27.273452255634464,180 Dia(s),0.2702095264900354,1.3702563082119295,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6333316&isFromPublicArea=True&isModal=true&asPopupView=true,0.3030296564102173
1076111,ALCALDÍA MUNICIPAL DE SOPO,PRESTACIÓN DE SERVICIOS PROFESIONALES COMO COMUNICADOR SOCIAL; PARA LA PRESENTACIÓN DE LOS EVENTOS Y APOYO EN LOS CONTENIDOS EN PARRILLA DE PROGRAMACIÓN Y LA RADIODIFUSIÓN SONORA DE LA EMISORA DE INTERÉS PÚBLICO DEL MUNICIPIO DE SOPO.,Prestación de servicios,Hombre,24.505000000000003,17.855575608333766,195 Dia(s),0.27134969972112777,1.372400450006369,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6262728&isFromPublicArea=True&isModal=true&asPopupView=true,0.30291762948036194
384288,"SECRETARIA DISTRITAL DE SEGURIDAD, CONVIVENCIA Y JUSTICIA","11178-PRESTAR SERVICIOS PROFESIONALES PARA REALIZAR LAS FOTOGRAFIAS; 
VIDEOS Y EDICIÓN DE PRODUCTOS AUDIOVISUALES Y MULTIMEDIA QUE REQUIERA LA ENTIDAD PARA DAR A CONOCER  LA GESTIÓN EN MEDIOS DE COMUNICACIÓN Y MEDIOS DIGITALES",Prestación de servicios,Hombre,64.99999999999999,47.34567158509014,10 Mes(es),0.2716050525370747,1.372881571300162,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7932961&isFromPublicArea=True&isModal=true&asPopupView=true,0.3477434515953064
363748,MUNICIPIO DE CISNEROS,PRESTACIÓN DE SERVICIOS DE APOYO A LA GESTIÓN EN EL ÁREA DE COMUNICACIONES PARA LA PROMOCIÓN Y APLICACIÓN DE MEDIOS PUBLICITARIOS; AUDIOVISUALES; PROGRAMACIÓN Y EJECUCIÓN DE ESTRATEGIAS DE COMUNICACIÓN; DIVULGACION INSTITUCIONAL Y DE ACOMPAÑAMIENTO DE MEDIOS DEL MUNICIPIO DE CISNEROS.,Prestación de servicios,Hombre,27.5,19.992458722147493,275 Dia(s),0.27300150101281845,1.3755186584197225,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7767331&isFromPublicArea=True&isModal=true&asPopupView=true,0.34450939297676086
117252,SECRETARÍA GENERAL DE LA ALCALDÍA MAYOR DE BOGOTÁ,"Prestar servicios profesionales para apoyar la producción de piezas de comunicación audiovisual que requiera la Oficina Consejería Distrital de
Comunicaciones para los medios virtuales; con el fin de optimizar los canales de comunicación de la Alcaldía Mayor de Bogotá.",Prestación de servicios,Mujer,45.531719999999986,33.0903113157975,6 Mes(es),0.27324706126196174,1.3759834280635157,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7413855&isFromPublicArea=True&isModal=true&asPopupView=true,0.3043256402015686
698107,MUNICIPIO DE MANIZALES,CONTRATO DE  PRESTACIÓN DE SERVICIOS  CON EL FIN DE APOYAR A LA UNIDAD DE DIVULGACIÓN Y PRENSA EN EL ANÁLISIS DE LA PLANEACIÓN DE  LAS ESTRATEGIAS DE PUBLICIDAD EN MEDIOS DIGITALES QUE PERMITAN AUMENTAR LA VISIBILIDAD DE LA MARCA DE CIUDAD DEL MUNICIPIO DE MANIZALES,Prestación de servicios,Hombre,50.000000000000014,36.288410053626194,295 Dia(s),0.27423179892747634,1.3778503915192521,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7736090&isFromPublicArea=True&isModal=true&asPopupView=true,0.303742915391922
1192827,CONCEJO MUNICIPAL DE SANTA ROSA DE CABAL,PRESTACION DE SERVICIOS DE APOYO A LA GESTIÓN PARA REALIZAR EL MATERIAL AUDIOVISUAL DE LA GESTION DEL CONCEJO MUNICIPAL CON EL FIN DE SER PUBLICADO Y DIFUNDIDO EN MEDIOS DE COMUNICACIÓN.,Prestación de servicios,Hombre,18.376666,13.318271282867569,298 Dia(s),0.2752618302543253,1.379808656070813,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7748278&isFromPublicArea=True&isModal=true&asPopupView=true,0.3300137519836426
1237860,SUPERINTENDENCIA DE SERVICIOS PÚBLICOS DOMICILIARIOS,Realizar monitoreo permanente a la divulgación; en medios de comunicación masiva del país y redes sociales; de la información relacionada con la Superintendencia de Servicios Públicos Domiciliarios; la prestación de los servicios bajo su vigilancia; y las demás noticias; artículos; editoriales; opin,Prestación de servicios,Hombre,24.543750000000003,17.776354430006887,230 Dia(s),0.27572785617491685,1.380696480633262,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6047448&isFromPublicArea=True&isModal=true&asPopupView=true,0.3446411192417145
1096696,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE SAN MARTIN DE LOS  LLANOS,PRESTACION DE SERVICIOS DE PUBLICIDAD RADIAL Y PERIFONEO MOVIL PARA LA DIFUSION DE CAMPAÑAS; PROGRAMAS Y DEMAS INFORMACION REQUERIDA POR LA EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE SAN MARTIN DE LOS LLANOS.,Prestación de servicios,Hombre,10.499999999999998,7.597538555157318,180 Dia(s),0.27642489950882676,1.382026550279557,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6214084&isFromPublicArea=True&isModal=true&asPopupView=true,0.3056519627571106
1034084,ALCALDIA LOCAL DE USAQUEN,"PRESTAR SERVICIOS PROFESIONALES 
DE GENERACIÓN DE CONTENIDO AUDIOVISUAL PARA LA COMUNICACIÓN; 
DIFUSIÓN DE ACTIVIDADES Y ESTRATEGIAS DE FORTALECIMIENTO RELACIONADAS 
CON COMUNICACIONES DE LA ALCALDÍA LOCAL DE USAQUÉN.",Prestación de servicios,Hombre,43.99999999999999,31.781684853178085,8 Mes(es),0.27768898060958885,1.3844451671856568,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7901148&isFromPublicArea=True&isModal=true&asPopupView=true,0.3226097524166107
307802,MUNICIPIO DE SANTA ROSA-BOLIVAR,PRESTACIÓN DE SERVICIOS PROFESIONALES COMO COMUNICADOR SOCIAL PARA PROMOVER LA PUBLICIDAD Y/O DIVULGACIÓN DE LAS ACCIONES LIDERADAS POR EL ALCALDE MUNICIPAL DE SANTA ROSA -BOLIVAR.,Prestación de servicios,Mujer,29.6,21.354071309301922,8 Mes(es),0.2785786719830432,1.3861525313491914,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7747612&isFromPublicArea=True&isModal=true&asPopupView=true,0.3298194706439972
1182576,GOBERNACIÓN DE CUNDINAMARCA - SECRETARÍA DE PRENSA Y COMUNICACIONES,PRESTAR LOS SERVICIOS PROFESIONALES A LA SECRETARÍA DE PRENSA Y COMUNICACIONES PARA REALIZAR LAS LABORES PERIODÍSTICAS Y DE REDACCIÓN QUE APORTEN A  LA ESTRATEGIA DE RECONOCIMIENTO Y POSICIONAMIENTO DE LA EMISORA EL DORADO RADIO EN BUSCA DE AUMENTAR LA AUDIENCIA EN LOS MUNICIPIOS,Prestación de servicios,No Definido,39.599999999999994,28.513868002461475,198 Dia(s),0.27995282822066975,1.3887978999054602,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6253680&isFromPublicArea=True&isModal=true&asPopupView=true,0.30028921365737915
799632,PERSONERIA MUNICIPAL DE CARTAGO,PRESTACIÓN DE SERVICIOS A LA PERSONERÍA MUNICIPAL EN LA REALIZACIÓN DE PIEZAS AUDIOVISUALES Y CREACIÓN DE CONTENIDOS PARA LA PROMOCIÓN DE LAS ACTIVIDADES DE LA ENTIDAD EN REDES SOCIALES,Prestación de servicios,Hombre,24.0,17.278066404056606,6 Mes(es),0.2800805664976414,1.3890443200499099,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6072869&isFromPublicArea=True&isModal=true&asPopupView=true,0.31968188285827637
730130,EMPRESA IBAGUEREÑA DE ACUEDUCTO Y ALCANTARILLADO SA ESP OFICIAL IBAL SA ESP OFICIAL,CONTRATAR EL SERVICIO DE PUBLICIDAD EN UNA CADENA RADIAL JUNTO A SUS APOYOS DIGITALES DE GRAN ALCANCE EN IBAGUÉ PARA LA DIFUSIÓN DE CAMPAÑAS; MENSAJES Y DEMAS INFORMACIÓN INSTITUCIONAL DEL IBAL S.A. E.S.P. OFICIAL; DE CONFORMIDAD CON EL PLAN DE MEDIOS,Otro,Hombre,75.11280000000001,53.552351786514755,6 Mes(es),0.28704093328281266,1.4026050676436301,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7904570&isFromPublicArea=True&isModal=true&asPopupView=true,0.3281480073928833
955573,ALCALDIA MUNICIPIO DE VILLAVICENCIO,PRESTACIÓN DE SERVICIOS PARA LA DIVULGACION Y PROMOCIÓN RADIAL EN FRECUENCIA MODULADA (FM) DE LOS PROGRAMAS; PROYECTOS Y DEMAS TEMAS DE INTERES PUBLICO DE LA ALCALDIA DE VILLAVICENCIO,Prestación de servicios,No Definido,17.955,12.785230020368722,3 Mes(es),0.2879292664790463,1.4043548666230552,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.8017454&isFromPublicArea=True&isModal=true&asPopupView=true,0.32928937673568726
581588,CORPORACION AUTONOMA REGIONAL DE RISARALDA,Prestar los servicios profesionales mediante el acompañamiento; realización y divulgación de contenidos periodísticos y redes sociales; que permitan fortalecer la estrategia de comunicaciones de la CARDER.,Prestación de servicios,Mujer,30.400000000000002,21.558116797977664,285 Dia(s),0.29085142111915585,1.4101417245708485,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5742605&isFromPublicArea=True&isModal=true&asPopupView=true,0.3240005373954773
164074,PERSONERÍA MUNICIPAL DE VALLEDUPAR,PRESTACIÓN DE SERVICIOS PROFESIONALES DE UN COMUNICADOR SOCIAL PARA LA PROMOCIÓN; DIFUSIÓN; CUBRIMIENTO   Y ACOMPAÑAMIENTO COMUNICACIONAL y PERIODISTICO DE TODA LA INFORMACIÓN Y LOS PROGRAMAS Y/O PROYECTOS QUE SE GENERAN U ORGANICE LA PERSONERÍA MUNICIPAL DE VALLEDUPAR.,Prestación de servicios,Hombre,25.0,17.712574591899386,10 Mes(es),0.2914970163240245,1.411426660211973,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5645749&isFromPublicArea=True&isModal=true&asPopupView=true,0.3300648629665375
557972,ALCALDIA LOCAL DE TEUSAQUILLO(oficial),APOYAR AL EQUIPO DE PRENSA Y COMUNICACIONES DE LA ALCALDÍA LOCAL EN LA REALIZACIÓN Y PUBLICACIÓN DE CONTENIDOS DE REDES SOCIALES Y CANALES DE DIVULGACIÓN DIGITAL (SITIO WEB) DE LA ALCALDÍA LOCAL.,Prestación de servicios,No Definido,28.0,19.837322653266874,5 Mes(es),0.2915241909547545,1.4114807975555548,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6786608&isFromPublicArea=True&isModal=true&asPopupView=true,0.33494308590888977
964568,HOSPITAL DEPARTAMENTAL UNIVERSITARIO SANTA SOFIA DE CALDAS,ALQUILER DE VALLA PUBLICITARIA,Arrendamiento de muebles,Hombre,57.19999999999999,40.51309642127793,275 Dia(s),0.291729083544092,1.4118891186494922,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7935679&isFromPublicArea=True&isModal=true&asPopupView=true,0.3122706413269043
319023,INDUSTRIA LICORERA DEL CAUCA,PRESTAR LOS SERVICIOS LOGÍSTICOS; PARA EL POSICIONAMIENTO DE LA MARCA AGUARDIENTE CAUCANO Y DEMÁS PRODUCTOS DE LA INDUSTRIA LICORERA DEL CAUCA; POR MEDIO DE PAUTAS PUBLICITARIAS; EN LOS DIFERENTES MEDIOS DE COMUNICACIÓN RADIALES; DIGITALES; ESCRITOS Y TELEVISIÓN DE ACUERDO CON LA FRECUENCIA Y FORMAT,Prestación de servicios,Hombre,178.49999999999997,125.86827079261799,182 Dia(s),0.2948556258116638,1.41814929907235,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6288037&isFromPublicArea=True&isModal=true&asPopupView=true,0.33542510867118835
307869,INSTITUTO DISTRITAL DE SANTA MARTA PARA LA RECREACIÓN Y EL DEPORTE,PRESTACIÓN DE SERVICIOS DE APOYO A LA GESTIÓN PARA LA DIFUSIÓN Y CREACIÓN DE CONTENIDOS PARA LA PROMOCIÓN INSTITUCIONAL A TRAVÉS DE LAS REDES SOCIALES; ELABORACION DE BOLETINES Y CUBRIMIENTO DE EVENTOS DEPORTIVOS Y RECREATIVOS EN MEDIOS DE COMUNICACION,Prestación de servicios,Hombre,30.000000000000007,21.15056795126252,159 Dia(s),0.2949810682912495,1.4184016272815618,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6446802&isFromPublicArea=True&isModal=true&asPopupView=true,0.3431221842765808
1194653,CONCEJO MUNICIPAL ANDALUCIA,SERVICIO DE PUBLICIDAD CREACION AUDIOVISUAL Y LOGISTICA PARA EL DESARROLLO DE ACTIVIDADES QUE SE REQUIEREN ADELANTAR A CARGO DEL CONCEJO MUNICIPAL DE ANDALUCIA.,Prestación de servicios,Hombre,24.920000000000005,17.530116471443662,255 Dia(s),0.2965442828473652,1.421553589823226,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5774009&isFromPublicArea=True&isModal=true&asPopupView=true,0.35230523347854614
1106155,JEP,Prestar servicios profesionales para apoyar y acompañar a la Subdirección de Comunicaciones en la producción de contenidos periodísticos y el relacionamiento con los medios de comunicación y otros públicos de interés; para la promoción y divulgación en temáticas de la jurisdicción; en desarrollo de,Prestación de servicios,Hombre,81.429535,57.25721155649468,11 Mes(es),0.29684958220018476,1.422170811089096,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5561104&isFromPublicArea=True&isModal=true&asPopupView=true,0.31530532240867615
818894,LOTERIA DE BOYCA,PUBLICIDAD A TRAVÉS DEL MEDIO DE COMUNICACIÓN DIGITAL 7N NOTICIAS PARA PROMOCIONAR LOS PRODUCTOS Y/O CAMPAÑAS PUBLICITARIAS DE LA LOTERÍA DE BOYACÁ AÑO 2024.,Prestación de servicios,Mujer,19.800000000000004,13.879309249444796,6 Mes(es),0.29902478538157606,1.4265839635205224,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6025923&isFromPublicArea=True&isModal=true&asPopupView=true,0.46182411909103394
371847,SECRETARIA GENERAL Y DE CERCANIA AL CIUDADANO,PRESTAR SERVICIOS PROFESIONALES COMO COMUNICADORA SOCIAL Y PERIODISTA PARA EJECUTAR LABORES PERIODÍSTICAS Y DE LOCUCIÓN EN LA EMISORA EL DORADO RADIO DE LA SECRETARÍA DE PRENSA Y COMUNICACIONES DE LA GOBERNACIÓN DE CUNDINAMARCA.,Prestación de servicios,Mujer,27.500000000000004,19.154528599827074,165 Dia(s),0.3034716872790156,1.4356918186046235,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6292688&isFromPublicArea=True&isModal=true&asPopupView=true,0.3118542432785034
9919,INSTITUTO DE DESARROLLO URBANO,PRESTAR SERVICIOS DE APOYO A LA GESTIÓN PARA LA REALIZACIÓN DE REGISTROS DE VIDEO; EDICIÓN Y ELABORACIÓN DE TEXTO PARA MATERIAL AUDIOVISUAL Y DE MULTIMEDIA EN EL CUBRIMIENTO DE LAS DIFERENTES ACTIVIDADES INTERNAS Y EXTERNAS DE LA ENTIDAD,Prestación de servicios,No Definido,36.36,25.25318748168442,10 Mes(es),0.3054678910427827,1.4398182418109042,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7563207&isFromPublicArea=True&isModal=true&asPopupView=true,0.3077205717563629
216305,GOBERNACIÓN DEL DEPARTAMENTO ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,PRESTACION DE SERVICIOS PROFESIONALES COMO PUBLICISTA ANTE LA OFICINA DE PRENSA Y COMUNICACIONES,Prestación de servicios,Mujer,35.965392,24.950645465801372,8 Mes(es),0.30625959906675365,1.4414613862112706,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7708536&isFromPublicArea=True&isModal=true&asPopupView=true,0.3114734888076782
943534,MINJUSTICIA.,Prestar servicios profesionales para apoyar la ejecución de las actividades preparatorias requeridas por la Oficina de Prensa y Comunicaciones para la presentación de balances de gestión en lenguaje periodístico para divulgación en redes sociales.,Prestación de servicios,Mujer,76.0,52.70266702518534,307 Dia(s),0.30654385493177183,1.442052258260126,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5731236&isFromPublicArea=True&isModal=true&asPopupView=true,0.35763317346572876
34965,GOBERNACIÓN DEL DEPARTAMENTO ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,PRESTAR SUS SERVICIOS DE APOYO A LA GESTION COMO TECNOLOGO EN PRODUCCION DE MEDIOS AUDIOVISUALES EN LA OFICINA DE PRENSA Y COMUNICACIONES.,Prestación de servicios,No Definido,27.919800000000006,19.347556224102014,8 Mes(es),0.3070309878974058,1.4430659705342637,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7758505&isFromPublicArea=True&isModal=true&asPopupView=true,0.31679701805114746
472546,RADIO TELEVISION NACIONAL DE COLOMBIA.,El CONTRATISTA se obliga a prestar sus servicios desarrollando actividades de registro audiovisual y/o reportería para los contenidos audiovisuales y/o transmisiones de RTVC.,Prestación de servicios,Hombre,35.67602600000001,24.706585917465752,228 Dia(s),0.30747371028752624,1.4439885024656387,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6424036&isFromPublicArea=True&isModal=true&asPopupView=true,0.35141921043395996
759496,FONDO UNICO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,20200521499 Prestar servicios profesionales al Grupo Interno de Trabajo de Fortalecimiento al Sistema de Medios Públicos brindando soporte técnico en la validación de los contenidos audiovisuales y sonoros en las diferentes etapas de las convocatorias adelantadas por el grupo de medios públicos que,Prestación de servicios,No Definido,72.0986,49.85989585871309,280 Dia(s),0.30844848778321515,1.4460238786760455,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5868011&isFromPublicArea=True&isModal=true&asPopupView=true,0.3368940055370331
