,Nombre Entidad,Descripcion del Proceso,Tipo de Contrato,Género Representante Legal,Valor real,Valor Proyectado,Duración del contrato,Tamaño valor extraño,veces la predicción,URLProceso,similarity
278500,INSTITUTO DISTRITAL DE PROTECCION Y BIENESTAR ANIMAL,PRESTAR SERVICIOS PROFESIONALES EN EL CUBRIMIENTO; REALIZACIÓN Y EDICIÓN DE CONTENIDOS AUDIOVISUALES SOBRE LA GESTIÓN DEL IDPYBA PARA LOS DIFERENTES CANALES DE COMUNICACIÓN Y DIGITALES DE LA ENTIDAD.,Prestación de servicios,Hombre,10.390343000000003,37.24594668920442,85 Dia(s),-2.5846696003398937,0.2789657378479683,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6975042&isFromPublicArea=True&isModal=true&asPopupView=true,0.3278135359287262
337110,GOBERNACIÓN DE RISARALDA,PRESTACION DE SERVICIOS DE APOYO PARA DIFUNDIR LA CAMPANA INSTITUCIONAL DE ANTICONTRABANDO A TRAVES DE MEDIOS MASIVOS DE COMUNICACION RADIALES; DE PRENSA; MEDIOS DIGITALES Y TELEVISIVOS; DONDE SE GENEREN CAMPANAS EDUCATIVAS PARA EVITAR EL CONTRABANDO Y LA EVASION FISCAL EN EL DEPARTAMENTO; ESPECIALM,Prestación de servicios,Hombre,3.9999999999999996,14.279259603596547,45 Dia(s),-2.569814900899137,0.28012656895687443,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7007750&isFromPublicArea=True&isModal=true&asPopupView=true,0.3353985548019409
5531,GOBERNACIÓN DE RISARALDA,PRESTACION DE SERVICIOS DE APOYO PARA DIFUNDIR LA CAMPANA INSTITUCIONAL DE ANTICONTRABANDO A TRAVES DE MEDIOS MASIVOS DE COMUNICACION RADIALES; DE PRENSA; MEDIOS DIGITALES Y TELEVISIVOS; DONDE SE GENEREN CAMPANAS EDUCATIVAS PARA EVITAR EL CONTRABANDO Y LA EVASION FISCAL EN EL DEPARTAMENTO; ESPECIALM,Prestación de servicios,Mujer,3.9999999999999996,14.279259603596547,45 Dia(s),-2.569814900899137,0.28012656895687443,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6996848&isFromPublicArea=True&isModal=true&asPopupView=true,0.3353985548019409
92196,GOBERNACIÓN DE RISARALDA,PRESTACION DE SERVICIOS DE APOYO PARA DIFUNDIR LA CAMPANA INSTITUCIONAL DE ANTICONTRABANDO A TRAVES DE MEDIOS MASIVOS DE COMUNICACION RADIALES; DE PRENSA; MEDIOS DIGITALES Y TELEVISIVOS; DONDE SE GENEREN CAMPANAS EDUCATIVAS PARA EVITAR EL CONTRABANDO Y LA EVASION FISCAL EN EL DEPARTAMENTO; ESPECIALM,Prestación de servicios,Hombre,3.9999999999999996,14.279259603596547,45 Dia(s),-2.569814900899137,0.28012656895687443,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6996847&isFromPublicArea=True&isModal=true&asPopupView=true,0.3353985548019409
661043,GOBERNACIÓN DE RISARALDA,PRESTACIÓN DE SERVICIOS DE APOYO PARA DIVULGACION Y PROMOCION DEL CARTEL DE LOS MAS BUSCADOS Y LAS DIFERENTESESTRATEGIAS DEL PISCC (2024 2027) SEGURIDAD EQUITATIVA E INCLUSIVA; A TRAVÉS DE PUBLICACIONES EN MEDIOS MASIVOS DE COMUNICACIÓN RADIALES; TELEVISIVOS DE PRENSA Y DIGITALES CON AMPLIA COBERTUR,Prestación de servicios,Hombre,3.9999999999999996,14.260321871332545,45 Dia(s),-2.5650804678331367,0.2804985775279855,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6980887&isFromPublicArea=True&isModal=true&asPopupView=true,0.3479729890823364
158872,ESE HOSPITAL SALAZAR DE VILLETA,PRESTACIÓN DE SERVICIOS DE PUBLICIDAD Y PROPAGANDA A TRAVÉS DE REDES SOCIALES E INTERNET DE LA INFORMACIÓN INSTITUCIONAL DEL HOSPITAL SALAZAR DE VILLETA E.S.E.,Prestación de servicios,Hombre,5.000000000000001,17.822945447346303,24 Dia(s),-2.5645890894692602,0.2805372442378463,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7159581&isFromPublicArea=True&isModal=true&asPopupView=true,0.3646509051322937
444665,INSTITUCION UNIVERSITARIA BELLAS ARTES Y CIENCIAS DE BOLIVAR,"Prestación de servicios de apoyo a la gestión en la Oficina Asesora de Prensa; para la publicidad radial AM para la difusión de programas
académicos y culturales para fortalecer las comunicaciones institucionales en Unibac.",Prestación de servicios,No Definido,4.399999999999999,15.683440205666477,4 Mes(es),-2.564418228560564,0.28055069183164705,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5949617&isFromPublicArea=True&isModal=true&asPopupView=true,0.316414475440979
226920,GOBERNACIÓN DEL CAUCA,PRESTAR SERVICIOS PROFESIONALES COMO COMUNICADOR SOCIAL; PARA APOYO EN EL SEGUIMIENTO DE LAS ESTRATEGIAS DE COMUNICACIÓN EXTERNA E INTERNA CON EJERCICIOS DE PERIODISMO; REPORTERIA; REDACCIÓN DE TEXTOS Y CREACIÓN AUDIOVISUAL DE LAS ACTIVIDADES QUE REALICE LA GOBERNACIÓN DEL CAUCA,Prestación de servicios,Hombre,5.799999999999999,20.29389148375348,1 Mes(es),-2.498946807543704,0.28580028648735306,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7335928&isFromPublicArea=True&isModal=true&asPopupView=true,0.3476155400276184
227198,LOTERIA DE BOYCA,"ESPACIO PUBLICITARIO EN EMISORA ONLINE
RECRADIO.COM.CO; PARA PROMOCIONAR LOS PRODUCTOS
Y/O CAMPAÑAS PUBLICITARIAS DE LA LOTERÍA DE BOYACÁ;
AÑO 2024.",Prestación de servicios,Mujer,5.000000000000001,17.379958637727874,5 Mes(es),-2.4759917275455745,0.2876876812092151,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6393388&isFromPublicArea=True&isModal=true&asPopupView=true,0.3730039894580841
110207,LOTERIA DE BOYCA,ESPACIO PUBLICITARIO TRAVÉS DEL MEDIO DECOMUNICACIÓN RADIAL EMISORA TRIUNFO STEREO 98.6 FMPARA PROMOCIONAR LOS PRODUCTOS Y/O CAMPAÑASPUBLICITARIAS DE LA LOTERÍA DE BOYACÁ AÑO 2024,Otro,Otro,5.000000000000001,17.345295775265896,5 Mes(es),-2.469059155053179,0.2882625966592001,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6434356&isFromPublicArea=True&isModal=true&asPopupView=true,0.37139344215393066
