,Nombre Entidad,Descripcion del Proceso,Tipo de Contrato,Género Representante Legal,Valor real,Valor Proyectado,Duración del contrato,Tamaño valor extraño,veces la predicción,URLProceso,similarity
656488,ALCALDIA MUNICIPIO DE VILLAVICENCIO,"PRESTACIÓN DE SERVICIOS PARA LA DIVULGACION Y PROMOCIÓN RADIAL
EN FRECUENCIA MODULADA (FM) DE LOS PROGRAMAS; PROYECTOS Y DEMAS TEMAS
DE INTERES PUBLICO DE LA ALCALDIA DE VILLAVICENCIO",Prestación de servicios,Hombre,12.000000000000002,12.44171114114031,75 Dia(s),-0.03680926176169234,0.9644975569574408,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6824906&isFromPublicArea=True&isModal=true&asPopupView=true,0.32928937673568726
226460,ALCALDIA MUNICIPIO DE VILLAVICENCIO,PRESTACIÓN DE SERVICIOS PARA LA DIVULGACION Y PROMOCIÓN RADIAL EN FRECUENCIA MODULADA (FM) DE LOS PROGRAMAS; PROYECTOS Y DEMAS TEMAS DE INTERES PUBLICO DE LA ALCALDIA DE VILLAVICENCIO,Prestación de servicios,Mujer,12.000000000000002,12.44171114114031,32 Dia(s),-0.03680926176169234,0.9644975569574408,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6924386&isFromPublicArea=True&isModal=true&asPopupView=true,0.32928937673568726
409956,EMPRESA DE SERVICIOS PUBLICOS DE LA VIRGINIA E.S.P,ELABORAR POLÍTICA DE COMUNICACIÓN DE LA E.S.P. DE LA VIRGINIA Y PRESTAR APOYO PARA EL FORTALECIMIENTO DE LA COMUNICACIÓN INTERNA Y EXTERNA DE LA ENTIDAD; DESARROLLANDO ESTRATÉGIAS AUDIOVISUALES Y PROMOCIONÁNDOLAS EN LOS DIFERENTES MEDIOS,Prestación de servicios,Mujer,20.399999999999995,21.11409703792475,180 Dia(s),-0.035004756761017435,0.9661791344123262,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7415508&isFromPublicArea=True&isModal=true&asPopupView=true,0.310097873210907
737253,INSTITUTO DE DEPORTES Y RECREACION DE MEDELLIN,PRESTAR LOS SERVICIOS DE APOYO A LA GESTIÓN COMO COMUNICADOR PRENSA - PROFESIONAL 4; EN EL MANEJO INFORMATIVO; PERIODÍSTICO Y RELACIONAL CON LOS MEDIOS DE COMUNICACIÓN MASIVOS; CIUADADANOS Y ALTERNATIVOS;  ATENDIDOS POR LA OFICINA ASESORA EN COMUNICACIONES DEL INDER DE MEDELLÍN,Prestación de servicios,Mujer,18.790200000000002,19.445450767012524,90 Dia(s),-0.03487194213007427,0.9663031330636934,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5882587&isFromPublicArea=True&isModal=true&asPopupView=true,0.30149179697036743
1063604,MUNICIPIO DE NEIVA,PRESTACIÓN DE SERVICIOS PROFESIONALES PARA BRINDAR APOYO Y ACOMPAÑAMIENTO ESPECIALIZADO A LA SECRETARÍA DE MOVILIDAD EN EL DESARROLLO Y GESTIÓN DE CONTENIDOS AUDIOVISUALES Y PRODUCCIÓN MULTIMEDIA PARA PROMOVER LAS CAMPAÑAS Y ESTRATEGIAS PEDAGÓGICAS DE SEGURIDAD VIAL Y FORTALECER LA CULTURA DE LA MOV,Prestación de servicios,No Definido,26.999999999999996,27.931486130394617,6 Mes(es),-0.03449948631091189,0.9666510358222224,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7643128&isFromPublicArea=True&isModal=true&asPopupView=true,0.3050035834312439
899902,MUNICIPIO DE PEREIRA- OFICIAL,PRESTACION DE SERVICIOS PROFESIONALES COMO COMUNICADOR SOCIAL PERIODISTA EN LA OFICINA ASESORA DE PRENSA Y COMUNICACIONES EN LA BUSQUEDA; RECOLECCION Y PROCESAMIENTO DE INFORMACION PARA LA GENERACION DE CONTENIDOS INFORMATIVOS Y PERIODISTICOS A EMITIR A TRAVES DE LAS DIFERENTES REDES SOCIALES DE LA,Prestación de servicios,Hombre,21.6,22.342228418028466,180 Dia(s),-0.03436242676057704,0.9667791231858707,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5799122&isFromPublicArea=True&isModal=true&asPopupView=true,0.35520076751708984
1075359,RADIO TELEVISION NACIONAL DE COLOMBIA.,El CONTRATISTA se obliga a prestar sus servicios desarrollando actividades de registro audiovisual y/o reportería para los contenidos audiovisuales y/o transmisiones de RTVC.,Prestación de servicios,Hombre,23.940490999999998,24.706585917465752,154 Dia(s),-0.03199996681211567,0.968992279223647,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6605801&isFromPublicArea=True&isModal=true&asPopupView=true,0.35141921043395996
268838,MUNICIPIO DE CHITARAQUE,PRESTACION DE SERVICIOS PROFESIONALES PARA BRINDAR ASESORIA EN LOS PROGRAMAS SOCIALES DE INCLUSION Y JUVENTUDES DEL MUNICIPIO; Y MANEJO DE MEDIOS DE COMUNICACIÓN; Y REGISTRO; EDICION; CONSOLIDACION DE EVIDENCIAS FOTOGRAFICAS AUDIOVISUALES DE LAS ACTIVIDADES REALIZADAS POR LA ALCALDIA EN EL MUNICIPIO,Prestación de servicios,No Definido,16.000000000000004,16.50729653753574,4 Mes(es),-0.031706033595983556,0.9692683452809973,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7566038&isFromPublicArea=True&isModal=true&asPopupView=true,0.30484622716903687
259293,ALCALDÍA MUNICIPAL DE MADRID CUNDINAMARCA,PRESTACION DE SERVICIOS DE APOYO A LA GESTION EN LA REALIZACION DE PIEZAS GRÁFICAS DE PUBLICIDAD  Y COMUNICACIÓN DE ACUERDO AL MANUAL DE IMAGEN CORPORATIVA Y PLAN DE MEDIOS.,Prestación de servicios,Hombre,18.200000000000003,18.750700564094455,7 Mes(es),-0.030258272752442413,0.9706304005969257,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7487679&isFromPublicArea=True&isModal=true&asPopupView=true,0.30160146951675415
331652,MUNICIPIO DE PEREIRA- OFICIAL,PRESTACIÓN DE SERVICIOS DE APOYO A LA GESTIÓN PARA REALIZAR ACTIVIDADES DE PRODUCCIÓN AUDIOVISUAL; GENERACION DE CONTENIDOS INFORMATIVOS Y MONITOREO EN PRENSA Y REDES SOCIALES INSTITUCIONALES DIVULGANDO LOS PROGRAMAS Y PROYECTOS DE LA ADMINISTRACIÓN MUNICIPIO DE PEREIRA.,Prestación de servicios,Hombre,13.800000000000004,14.197161296899264,180 Dia(s),-0.028779804123134738,0.9720253021999544,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5720897&isFromPublicArea=True&isModal=true&asPopupView=true,0.3248998522758484
