,Nombre Entidad,Descripcion del Proceso,Tipo de Contrato,Género Representante Legal,Valor real,Valor Proyectado,Duración del contrato,Tamaño valor extraño,veces la predicción,URLProceso,similarity
1064338,LOTERIA DE CUNDINAMARCA,CONTRATAR ESPACIOS INFORMATIVOS RADIALES PARA LA PROMOCIÓN DE LA LOTERÍA DE CUNDINAMARCA EN UN MEDIO DE CUBRIMIENTO NACIONAL,Prestación de servicios,Hombre,10.416000000000002,17.890953552718244,30 Dia(s),-0.7176414701150384,0.5821936751055652,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7139933&isFromPublicArea=True&isModal=true&asPopupView=true,0.3077628016471863
34252,LOTERIA DE BOYCA,COMPRA DE ESPACIO PUBLICITARIO PARA LA DIFUSIÓN DE VIDEOS PUBLICITARIOS; DE LOS PRODUCTOS Y/O CAMPAÑAS PUBLICITARIAS DE LA LOTERÍA DE BOYACÁ DEL AÑO 2024; EN EL MAGAZIN ACTUALIDAD DEL CANAL TVO BOYACA DE MEGANET TELEVISIÓN,Prestación de servicios,Hombre,9.999999999999998,17.170688687915842,5 Mes(es),-0.7170688687915845,0.5823878227457274,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6129839&isFromPublicArea=True&isModal=true&asPopupView=true,0.39650195837020874
464887,MUNICIPIO DE ARMENIA QUINDIO,CONTRATAR SERVICIOS PROFESIONALES PARA REALIZAR ACOMPAÑAMIENTO A LA PRODUCCION DE CONTENIDOS AUDIOVISUALES DE MEDIOS INSTITUCIONALES; CREACION DE CAMPAÑAS PUBLICITARIAS EN ESPACIOS FISICOS; EN MEDIOS Y REDES SOCIALES INSTITUCIONALES DEL MUNICIPIO DE ARMENIA.,Prestación de servicios,Hombre,10.199999999999998,17.493443406762875,3 Mes(es),-0.7150434712512627,0.5830755994018153,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7588572&isFromPublicArea=True&isModal=true&asPopupView=true,0.36628109216690063
376053,ALCALDIA DE SESQUILE,PRESTACIÓN DE SERVICIOS PROFESIONALES PARA LA CREACIÓN DE CONTENIDOS; SEGUIMIENTO Y ATENCIÓN DE LAS REDES SOCIALES DE LA ALCALDÍA MUNICIPAL DE SESQUILÉ.,Prestación de servicios,Mujer,12.366667000000001,21.17819409857104,140 Dia(s),-0.7125223876870815,0.5839339720110706,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7673018&isFromPublicArea=True&isModal=true&asPopupView=true,0.30263805389404297
1065808,SECRETARIA GENERAL Y DE CERCANIA AL CIUDADANO,PRESTAR SERVICIOS PROFESIONALES COMO COMUNICADOR SOCIAL Y PERIODISTA EN LA EJECUCIÓN DE ESTRATEGIAS; CAMPAÑAS Y PROGRAMAS DE COMUNICACIÓN QUE CONTRIBUYAN A LA PROMOCIÓN; FORTALECIMIENTO Y DIVULGACIÓN DE LA INFORMACIÓN DE LA SECRETARÍA DE PRENSA Y COMUNICACIONES,Prestación de servicios,Mujer,15.0,25.67382718006704,3 Mes(es),-0.711588478671136,0.584252589019758,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6753610&isFromPublicArea=True&isModal=true&asPopupView=true,0.3598344922065735
92624,MUNICIPIO DE ABEJORRAL,PRESTACION DE SERVICIOS PROFESIONALES DE APOYO A LA GESTION EN ACTIVIDADES DE DIFUSIÓN; PUBLICIDAD AUDIOVISUAL Y COMUNICACION DIGITAL (REDES SOCIALES; PROGRAMAS RADIALES; EVENTOS OFICIALES) DE LA OFERTA DE SERVICIOS INSTITUCIONALES DE LAS DIFERENTES DEPENDENCIAS DE LA ADMINISTRACIÓN MUNICIPAL DE ABE,Prestación de servicios,Hombre,12.446000000000002,21.28554150730069,85 Dia(s),-0.7102315207537109,0.5847161555993852,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6796908&isFromPublicArea=True&isModal=true&asPopupView=true,0.33026421070098877
929595,ALCALDIA DISTRITO DE RIOHACHA,PRODUCCIÓN DE MATERIAL PUBLICITARIO AUDIOVISUAL PARA LA PROMOCIÓN TURÍSTICA Y CULTURAL DEL DISTRITO DE RIOHACHA.,Prestación de servicios,Hombre,31.400000000000002,53.54205765747594,2 Mes(es),-0.705161071894138,0.5864548613517042,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6652954&isFromPublicArea=True&isModal=true&asPopupView=true,0.33495455980300903
736166,ALCALDÍA MUNICIPAL DE MADRID CUNDINAMARCA,PRESTACIÓN DE SERVICIOS PROFESIONALES DE LA OFICINA DE PRENSA E IMAGEN CORPORATIVA PARA EL CUBRIMIENTO Y EDICION AUDIOVISUAL  DE LOS DIFERENTES PROGRAMAS; EVENTOS Y CAMPAÑAS  QUE ADELANTA  ADMINISTRACION MUNICIPAL,Prestación de servicios,Hombre,11.600000000000001,19.774753926321857,4 Mes(es),-0.7047201660622289,0.5866065410077962,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6528786&isFromPublicArea=True&isModal=true&asPopupView=true,0.3156154751777649
211274,ALCALDÍA MUNICIPAL DE MADRID CUNDINAMARCA,PRESTACIÓN DE SERVICIOS PROFESIONALES DE LA OFICINA DE PRENSA E IMAGEN CORPORATIVA PARA EL CUBRIMIENTO Y EDICION AUDIOVISUAL  DE LOS DIFERENTES PROGRAMAS; EVENTOS Y CAMPAÑAS  QUE ADELANTA  ADMINISTRACION MUNICIPAL,Prestación de servicios,Hombre,11.600000000000001,19.774753926321857,4 Mes(es),-0.7047201660622289,0.5866065410077962,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6528373&isFromPublicArea=True&isModal=true&asPopupView=true,0.3156154751777649
1027325,EMPUMELGAR ESP**,CONTRATAR EL SERVICIO DE PUBLICIDAD PARA LA EMISIÓN DE CAMPAÑAS PUBLICITARIAS EN LAS UNIDADES ESPECIALES OPERADAS POR LA EMPRESA DE SERVICIOS PÚBLICOS DE MELGAR EMPUMELGAR ESP.,Prestación de servicios,Hombre,14.700000000000003,25.036336396021866,6 Mes(es),-0.7031521357838001,0.5871466083326693,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5836052&isFromPublicArea=True&isModal=true&asPopupView=true,0.3433442711830139
