,Nombre Entidad,Descripcion del Proceso,Tipo de Contrato,Género Representante Legal,Valor real,Valor Proyectado,Duración del contrato,Tamaño valor extraño,veces la predicción,URLProceso,similarity
389420,INSTITUTO DE DEPORTES Y RECREACION DE MEDELLIN,PRESTAR LOS SERVICIOS DE APOYO A LA GESTIÓN COMO AUDIOVISUAL - PROFESIONAL 4; EN LA PREPRODUCCIÓN; PRODUCCIÓN Y PUBLICACIÓN DE CONTENIDOS AUDIOVISUALES; MULTIMEDIALES Y DIGITALES; DESARROLLADOS POR LA OFICINA ASESORA EN COMUNICACIONES DEL INDER DE MEDELLÍN.,Prestación de servicios,Mujer,18.790200000000002,27.273452255634464,90 Dia(s),-0.45147216398092943,0.6889556856931489,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5882826&isFromPublicArea=True&isModal=true&asPopupView=true,0.3030296564102173
1071889,INSTITUTO DE DEPORTES Y RECREACION DE MEDELLIN,PRESTAR LOS SERVICIOS DE APOYO A LA GESTIÓN COMO AUDIOVISUAL - PROFESIONAL 4; EN LA PREPRODUCCIÓN; PRODUCCIÓN Y PUBLICACIÓN DE CONTENIDOS AUDIOVISUALES; MULTIMEDIALES Y DIGITALES; DESARROLLADOS POR LA OFICINA ASESORA EN COMUNICACIONES DEL INDER DE MEDELLÍN.,Prestación de servicios,Hombre,18.790200000000002,27.273452255634464,90 Dia(s),-0.45147216398092943,0.6889556856931489,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5882851&isFromPublicArea=True&isModal=true&asPopupView=true,0.3030296564102173
528939,EMPRESA DEPARTAMENTAL PARA LA SALUD,Prestación de servicios profesionales como comunicador social y periodista para apoyo a la gestión y desarrollo de estrategias comunicacionales de la Empresa Departamental para la Salud EDSA.,Prestación de servicios,No Definido,18.26,26.42503491030901,8 Mes(es),-0.44715415719107376,0.6910113860578614,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6069148&isFromPublicArea=True&isModal=true&asPopupView=true,0.31100067496299744
1160807,MUNICIPIO DE ARMENIA QUINDIO,PRESTACIÓN DE SERVICIOS PROFESIONALES PARA REALIZAR ACOMPAÑAMIENTO EN LA PRODUCCIÓN; DE CONTENIDOS AUDIOVISUALES DE MEDIOS INSTITUCIONALES; CREACIÓN DE CAMPAÑAS PUBLICITARIAS EN ESPACIOS FÍSICOS; EN MEDIOS Y REDES SOCIALES INSTITUCIONALES DEL MUNICIPIO DE ARMENIA.,Prestación de servicios,Mujer,12.053333000000002,17.418027529002785,113 Dia(s),-0.4450797575245604,0.6920033270087544,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6610610&isFromPublicArea=True&isModal=true&asPopupView=true,0.3573983907699585
165756,EMPRESA IBAGUEREÑA DE ACUEDUCTO Y ALCANTARILLADO SA ESP OFICIAL IBAL SA ESP OFICIAL,CONTRATAR EL SERVICIO DE PUBLICIDAD EN UN MEDIO DE COMUNICACIÓN DIGITAL PARA LA DIFUSIÓN DE MENSAJES; CAMPAÑAS E INFORMACIÓN INSTITUCIONAL DEL IBAL SA ESP OFICIAL; CON GRAN ALCANCE A NIVEL LOCAL EN SUS REDES SOCIALES DE CONFORMIDAD CON EL PLAN DE MEDIOS,Otro,Hombre,21.641136000000003,31.225815323055876,8 Mes(es),-0.44289169122433647,0.6930527121903864,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7907007&isFromPublicArea=True&isModal=true&asPopupView=true,0.3637855052947998
364968,CONCEJO MUNICIPAL DE GARAGOA,PRESTAR LOS SERVICIOS DE APOYO A LA GESTIÓN REALIZANDO ACTIVIDADES DE DIVULGACIÓN DEL CONCEJO MUNICIPAL DE GARAGOA A TRAVÉS DE LOS CANALES INSTITUCIONALES DE COMUNICACIÓN EN REDES SOCIALES Y CREACIÓN DE MATERIAL AUDIOVISUAL PARA LA CORPORACIÓN.,Prestación de servicios,Hombre,9.350000000000001,13.459100062180047,10 Mes(es),-0.43947594247914923,0.6946972648099571,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7486682&isFromPublicArea=True&isModal=true&asPopupView=true,0.311034619808197
1059637,RADIO TELEVISION NACIONAL DE COLOMBIA.,EL CONTRATISTA SE OBLIGA CON RTVC A PRESTAR SUS SERVICIOS DESARROLLANDO ACTIVIDADES DE REGISTRO AUDIOVISUAL Y/O REPORTERIA PARA LOS CONTENIDOS AUDIOVISUALES Y/O TRASMISIONES DE RTVC.,Prestación de servicios,Hombre,14.999999999999998,21.531661350509214,3 Mes(es),-0.4354440900339478,0.6966485193974712,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7905442&isFromPublicArea=True&isModal=true&asPopupView=true,0.34117910265922546
440322,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,Prestación de servicios profesionales para el apoyo comunicacional actividades de diseño gráfico y marketing digital de las piezas publicitarias necesarias para la difusión de los eventos; convocatorias y noticias de interés. Y promocionar todo lo referente a los programas de extensión académica.,Prestación de servicios,Mujer,16.486344000000003,23.657586909872904,90 Dia(s),-0.43498078833444825,0.6968734411843094,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5586814&isFromPublicArea=True&isModal=true&asPopupView=true,0.3614875078201294
247547,LOTERIA DE BOYCA,"ESPACIO PUBLICITARIO A TRAVÉS DEL MEDIO  DE  COMUNICACIÓN DIGITAL  WWW.ORFETV.COM POR MEDIO DE SU PROGRAMA  MUY BUENAS TARDES               
PARA PROMOCIONAR LOS PRODUCTOS Y/ O CAMPAÑAS PUBLICITARIAS DE                     LA LOTERÍA DE BOYACÁ",Prestación de servicios,Mujer,11.500000000000004,16.4993150220484,5 Mes(es),-0.4347230453955126,0.6969986320421362,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6031499&isFromPublicArea=True&isModal=true&asPopupView=true,0.4283369779586792
1118196,ALCALDIA MUNICIPAL DE CHIA,PRESTACIÓN DE SERVICIOS PROFESIONALES COMO COMUNICADOR SOCIAL EN LA OFICINA ASESORA DE COMUNICACIÓN; PRENSA Y PROTOCOLO COMO PERIODISTA PARA APOYAR LA PRODUCCIÓN DE CONTENIDOS INFORMATIVOS; TEXTUALES; AUDIOVISUALES Y RADIALES SOBRE LAS ACTIVIDADES DESARROLLADAS POR LA ALCALDÍA DE CHÍA,Prestación de servicios,Hombre,16.5,23.65750059823762,3 Mes(es),-0.43378791504470415,0.697453221293765,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5540985&isFromPublicArea=True&isModal=true&asPopupView=true,0.41598090529441833
