,Nombre Entidad,Descripcion del Proceso,Tipo de Contrato,Género Representante Legal,Valor real,Valor Proyectado,Duración del contrato,Tamaño valor extraño,veces la predicción,URLProceso,similarity
674608,FONPRECON,Prestación de los servicios de edición para la publicación de edictos en prensa y radio; para las dependencias del Fondo de Previsión Social del Congreso de la República,Prestación de servicios,Mujer,0.37399999999999994,21.018351194325987,11 Mes(es),-55.19879998482885,0.01779397425336404,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5525161&isFromPublicArea=True&isModal=true&asPopupView=true,0.30260562896728516
1024694,DEPARTAMENTO DE ANTIOQUIA,Suscripción en medio de información y prensa  Periódico El Tiempo,Prestación de servicios,Mujer,0.5799000000000001,10.73631566986256,12 Mes(es),-17.514081168930087,0.05401294241262037,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6668986&isFromPublicArea=True&isModal=true&asPopupView=true,0.3188294768333435
639308,ÁREA METROPOLITANA DE BARRANQUILLA,Prestación de servicios profesionales; para brindar acompañamiento en la comunicación; divulgación y publicación de contenidos comunicativos del Área Metropolitana de Barranquilla dirigido a los públicos de interés,Prestación de servicios,Mujer,2.0,30.114680118080546,33 Dia(s),-14.057340059040273,0.06641279243737411,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7123077&isFromPublicArea=True&isModal=true&asPopupView=true,0.32284072041511536
1261046,BIORGANICOS DEL SUR DEL HUILA SA ESP,CONTRATAR EL SERVICIO DE PAUTA PUBLICITARIA EN MEDIO DE COMUNICACIÓN ESCRITO DE CIRCULACIÓN REGIONAL PARA LAS PUBLICACIONES DE LEY REQUERIDA POR LA SOCIEDAD BIORGÁNICOS DEL SUR DEL HUILA S.A. E.S.P.,Prestación de servicios,Mujer,3.5100000000000002,51.42302435973445,11 Mes(es),-13.650434290522634,0.06825736221668868,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7421147&isFromPublicArea=True&isModal=true&asPopupView=true,0.33952611684799194
432387,BIORGANICOS DEL SUR DEL HUILA SA ESP,CONTRATAR EL SERVICIO DE PAUTA PUBLICITARIA EN MEDIO DE COMUNICACIÓN ESCRITO DE CIRCULACIÓN REGIONAL PARA LAS PUBLICACIONES DE LEY REQUERIDA POR LA SOCIEDAD BIORGÁNICOS DEL SUR DEL HUILA S.A. E.S.P.,Prestación de servicios,Mujer,3.5100000000000002,50.041369147708636,11 Mes(es),-13.256800326982518,0.0701419657331802,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5519903&isFromPublicArea=True&isModal=true&asPopupView=true,0.33952611684799194
927665,INDUSTRIA LICORERA DEL CAUCA,CONTRATAR UN MEDIO DE COMUNICACIÓN PARA LA DIFUSIÓN DE MENSAJES INSTITUCIONALES Y PUBLICITARIOS EN FORMATO SONORO EN MEDIO PROPIO; ASÍ COMO LA DIFUSIÓN DE CONTENIDO AUDIOVISUAL EN REDES SOCIALES; CON EL FIN DE FORTALECER EL POSICIONAMIENTO DE LA MARCA Y LOS PRODUCTOS A TRAVES DE LA EMISORA RADIO UNO,Prestación de servicios,Hombre,6.000000000000001,70.3233021606005,48 Dia(s),-10.720550360100082,0.08532022552492671,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7039292&isFromPublicArea=True&isModal=true&asPopupView=true,0.40482449531555176
1165223,EPGA S.A E.S.P,PRESTAR EL SERVICIO DE TRANSMISIÓN DE CUÑAS PUBLICITARIAS RADIALES Y HORAS DE PERIFONEO SEGÚN EVENTUALIDAD DE EMPRESAS PÚBLICAS DE GARAGOA S.A. E.S.P.,Prestación de servicios,Hombre,3.945,43.34334370008953,305 Dia(s),-9.986905880884544,0.09101743574046992,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7706712&isFromPublicArea=True&isModal=true&asPopupView=true,0.33910071849823
429720,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ANA NIVEL I,Prestación de servicios profesionales en prensa medios radiales y digitales del hospital Santa Ana,Decreto 092 de 2017,Mujer,4.2,45.679231183033586,3 Mes(es),-9.876007424531805,0.09194550545675527,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6816384&isFromPublicArea=True&isModal=true&asPopupView=true,0.33712542057037354
445566,PERSONERIA MUNICIPAL DE POPAYAN,PRESTAR LOS SERVICIOS DE APOYO A LA GESTIÓN PARA LA EMISIÓN DE MENSAJES INSTITUCIONALES EN MEDIOS DIGITALES Y REDES SOCIALES PARA LA PROMOCIÓN; DIVULGACIÓN DE LOS DERECHOS HUMANOS Y LOS SERVICIOS QUE PRESTA LA PERSONERÍA MUNICIPAL DE POPAYÁN,Prestación de servicios,Hombre,2.2500000000000004,22.78487060852523,18 Dia(s),-9.126609159344545,0.09874973787027502,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7207501&isFromPublicArea=True&isModal=true&asPopupView=true,0.3090144991874695
988996,ASAMBLEA DEPARTAMENTAL DE CORDOBA,PRESTACION DE SERVICIOS PROFESIONALES DE UN COMUNICADOR PERIODISTA PARA BRINDAR APOYO ENTRE LA ENTIDAD Y LOS DIFERENTES MEDIOS DE COMUNICACIÓN EN LA ASAMBLEA DEPARTAMENTAL DE CORDOBA,Prestación de servicios,Hombre,2.9000000000000004,27.634600998662016,29 Dia(s),-8.529172758159316,0.1049409036208053,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7087051&isFromPublicArea=True&isModal=true&asPopupView=true,0.30195432901382446
