,Nombre Entidad,Descripcion del Proceso,Tipo de Contrato,Género Representante Legal,Valor real,Valor Proyectado,Duración del contrato,Tamaño valor extraño,veces la predicción,URLProceso,similarity
694125,LOTERIA DE BOYCA,ESPACIO PUBLICITARIO PARA LA DIFUCIÓN DE CUÑAS RADIALES DE LOS PRODUCTOS Y/O CAMPAÑAS PUBLICITARIAS DE LA LOTERIA DE BOYACÁ DEL AÑO 2024; EN LA EMISORA VIVA STERERO 89.6 FM; MAGAZIN DE NUESTRA TIERRA.,Prestación de servicios,No Definido,7.5,15.91900237112463,5 Mes(es),-1.122533649483284,0.4711350513776038,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6083105&isFromPublicArea=True&isModal=true&asPopupView=true,0.3013247549533844
946842,LOTERIA DE CUNDINAMARCA,PRESTACIÓN DE SERVICIOS PROFESIONALES PARA LA CREACIÓN Y SEGUIMIENTO DE ESTRATEGIAS DE COMUNICACIÓN Y PUBLICIDAD Y EL DISEÑO DE PIEZAS GRÁFICAS Y AUDIOVISUALES PARA FORTALECER LA MARCA LOTERÍA DE CUNDINAMARCA,Prestación de servicios,Hombre,12.870000000000003,27.23290176742813,90 Dia(s),-1.1159985833277488,0.47259010846185867,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5504318&isFromPublicArea=True&isModal=true&asPopupView=true,0.3080928921699524
480786,MUNICIPIO DE URIBIA,"PRESTAR LOS SERVICIOS DESDE LA OFICINA DE TECNOLOGÍA;
COMUNICACIÓN Y PRENSA; EN LAS ACTIVIDADES DE
COMUNICACIÓN; INFORMACIÓN; DIVULGACIÓN Y PUBLICIDAD DEL
MUNICIPIO DE URIBIA; LA GUAJIRA; A TRAVÉS DE LA ELABORACIÓN
DE UN ARTÍCULO QUE SERÁ PUBLICADO EN LA REVISTA
TRANSPARENCIA Y BUEN GOBIERNO COLOMBI",Prestación de servicios,Hombre,7.563999999999999,16.003600751720906,30 Dia(s),-1.1157589571286235,0.47264363297657397,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6292002&isFromPublicArea=True&isModal=true&asPopupView=true,0.31458067893981934
456696,GOBERNACIÓN DE CUNDINAMARCA - SECRETARÍA DE PRENSA Y COMUNICACIONES,PRESTAR SERVICIOS PROFESIONALES PARA APOYAR LA PRODUCCIÓN DE CAMPO Y LABORES DE COMUNICACIÓN AUDIOVISUAL DE LA SECRETARÍA DE PRENSA Y COMUNICACIONES.,Prestación de servicios,Mujer,11.666666999999999,24.675309496244555,70 Dia(s),-1.115026467820206,0.4728073219010931,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5856624&isFromPublicArea=True&isModal=true&asPopupView=true,0.32761138677597046
778676,ALCALDIA DEL MUNICIPIO DE DIBULLA,"PROFESIONAL EN COMUNICACIÓN SOCIAL Y/O PERIODISMO A
FINES DE MEDIOS AUDIOVISUALES PARA LA ATENCION A
PROCESOS DE COMUNICACIÓN INTERNA Y EXTERNA
INSTITUCIONAL PARA LA MEDICION Y EVALUACION DE
RESULTADOS ANTE LOS GRUPOS DE VALOR EN EL ENTE
TERRITORIAL MUNICIPAL",Prestación de servicios,Mujer,12.000000000000002,25.37732579488666,3 Mes(es),-1.1147771495738878,0.47286306275887874,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5891079&isFromPublicArea=True&isModal=true&asPopupView=true,0.3651294708251953
622964,ALCALDIA DEL MUNICIPIO DE DIBULLA,"PROFESIONAL EN COMUNICACIÓN SOCIAL Y/O PERIODISMO A
FINES DE MEDIOS AUDIOVISUALES PARA LA ATENCION A
PROCESOS DE COMUNICACIÓN INTERNA Y EXTERNA
INSTITUCIONAL PARA LA MEDICION Y EVALUACION DE
RESULTADOS ANTE LOS GRUPOS DE VALOR EN EL ENTE
TERRITORIAL MUNICIPAL",Prestación de servicios,Mujer,12.000000000000002,25.37732579488666,3 Mes(es),-1.1147771495738878,0.47286306275887874,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5888997&isFromPublicArea=True&isModal=true&asPopupView=true,0.3651294708251953
1070123,GOBERNACIÓN DE CUNDINAMARCA - SECRETARÍA DE PRENSA Y COMUNICACIONES,PRESTAR SERVICIOS PROFESIONALES A LA SECRETARÍA DE PRENSA Y COMUNICACIONES COMO PRODUCTORA AUDIOVISUAL DE LOS DISTINTOS PROGRAMAS RADIALES DE LA EMISORA INSTITUCIONAL EL DORADO RADIO,Prestación de servicios,Mujer,8.333333,17.619374895649084,50 Dia(s),-1.114325072050893,0.4729641686696744,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5954198&isFromPublicArea=True&isModal=true&asPopupView=true,0.3439766764640808
202306,ALCALDIA DEL MUNICIPIO DE DIBULLA,"PROFESIONAL EN COMUNICACIÓN SOCIAL Y/O PERIODISMO A
FINES DE MEDIOS AUDIOVISUALES PARA LA ATENCION A
PROCESOS DE COMUNICACIÓN INTERNA Y EXTERNA
INSTITUCIONAL PARA LA MEDICION Y EVALUACION DE
RESULTADOS ANTE LOS GRUPOS DE VALOR EN EL ENTE
TERRITORIAL MUNICIPAL.",Prestación de servicios,Hombre,12.000000000000002,25.274060483997353,3 Mes(es),-1.1061717069997792,0.4747950970362669,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5891375&isFromPublicArea=True&isModal=true&asPopupView=true,0.369773805141449
377052,ASOCAPITALES,Prestación de servicios profesionales para brindar asesoría en la realización de contenido de publicidad; piezas publicitarias; producción y post producción de contenido audiovisual como community manager y actividades de marketing digital en las diferentes plataformas digitales implementadas por la,Prestación de servicios,Mujer,12.623999999999999,26.525899102725443,2 Mes(es),-1.1012277489484668,0.47591223773835917,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7499886&isFromPublicArea=True&isModal=true&asPopupView=true,0.3846561312675476
1265653,CONTRALORIA DISTRITAL DE SANTA MARTA,PRESTAR LOS SERVICIOS PROFESIONALES COMO COMUNICADOR SOCIAL Y PERIODISTA PARA APOYAR A LA SECRETARIA GENERAL DE LA CONTRALORIA DISTRITAL DE SANTA MARTA; EN EL INTERCAMBIO DE     INFORMACIÓN ENTRE LA ENTIDAD Y LOS CIUDADANOS A TRAVÉS DE LAS REDES SOCIALES; MEDIOS DE COMUNICACIÓN PERIDISTICOS; ASÍ COM,Prestación de servicios,Mujer,10.440000000000003,21.862655153873632,3 Mes(es),-1.094124056884447,0.4775266282398568,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6840730&isFromPublicArea=True&isModal=true&asPopupView=true,0.32808369398117065
1025151,ALCALDIA MUNICIPIO DE VILLAVICENCIO,PRESTACIÓN DE SERVICIOS PARA LA DIVULGACION Y PROMOCIÓN RADIAL EN AMPLITUD MODULADA (AM) DE LOS PROGRAMAS; PROYECTOS Y DEMAS TEMAS DE INTERES PUBLICO DE LA ALCALDIA DE VILLAVICENCIO,Prestación de servicios,Mujer,7.479999999999999,15.658495092905508,87 Dia(s),-1.0933816969125014,0.47769596986296653,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6770184&isFromPublicArea=True&isModal=true&asPopupView=true,0.3334914743900299
435527,ALCALDIA MUNICIPIO DE VILLAVICENCIO,PRESTACIÓN DE SERVICIOS PARA LA DIVULGACION Y PROMOCIÓN RADIAL EN AMPLITUD MODULADA (AM) DE LOS PROGRAMAS; PROYECTOS Y DEMAS TEMAS DE INTERES PUBLICO DE LA ALCALDIA DE VILLAVICENCIO,Prestación de servicios,Hombre,7.479999999999999,15.658495092905508,80 Dia(s),-1.0933816969125014,0.47769596986296653,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6810038&isFromPublicArea=True&isModal=true&asPopupView=true,0.3334914743900299
600417,ALCALDIA MUNICIPIO DE VILLAVICENCIO,PRESTACION DE SERVICIOS PARA LA DIVULGACION Y PROMOCION RADIAL EN AMPLITUD MODULADA (AM) DE LOS PROGRAMAS; PROYECTOS Y DEMAS TEMAS DE INTERES PUBLICO DE LA ALCALDIA DE VILLAVICENCIO,Prestación de servicios,No Definido,7.479999999999999,15.658495092905508,98 Dia(s),-1.0933816969125014,0.47769596986296653,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6768368&isFromPublicArea=True&isModal=true&asPopupView=true,0.3334914743900299
633600,ALCALDIA MUNICIPIO DE VILLAVICENCIO,PRESTACIÓN DE SERVICIOS PARA LA DIVULGACION Y PROMOCIÓN RADIAL EN AMPLITUD MODULADA (AM) DE LOS PROGRAMAS; PROYECTOS Y DEMAS TEMAS DE INTERES PUBLICO DE LA ALCALDIA DE VILLAVICENCIO,Prestación de servicios,No Definido,7.479999999999999,15.658495092905508,65 Dia(s),-1.0933816969125014,0.47769596986296653,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6770378&isFromPublicArea=True&isModal=true&asPopupView=true,0.3334914743900299
21779,ALCALDIA MUNICIPIO DE VILLAVICENCIO,PRESTACIÓN DE SERVICIOS PARA LA DIVULGACION Y PROMOCIÓN RADIAL EN AMPLITUD MODULADA (AM) DE LOS PROGRAMAS; PROYECTOS Y DEMAS TEMAS DE INTERES PUBLICO DE LA ALCALDIA DE VILLAVICENCIO,Prestación de servicios,Hombre,7.479999999999999,15.658495092905508,87 Dia(s),-1.0933816969125014,0.47769596986296653,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6770842&isFromPublicArea=True&isModal=true&asPopupView=true,0.3334914743900299
1226732,ALCALDIA MUNICIPIO DE VILLAVICENCIO,PRESTACIÓN DE SERVICIOS PARA LA DIVULGACION Y PROMOCIÓN RADIAL EN AMPLITUD MODULADA (AM) DE LOS PROGRAMAS; PROYECTOS Y DEMAS TEMAS DE INTERES PUBLICO DE LA ALCALDIA DE VILLAVICENCIO,Prestación de servicios,Mujer,7.479999999999999,15.658495092905508,75 Dia(s),-1.0933816969125014,0.47769596986296653,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6811820&isFromPublicArea=True&isModal=true&asPopupView=true,0.3334914743900299
37106,ALCALDIA MUNICIPIO DE VILLAVICENCIO,PRESTACIÓN DE SERVICIOS PARA LA DIVULGACION Y PROMOCIÓN RADIAL EN AMPLITUD MODULADA (AM) DE LOS PROGRAMAS; PROYECTOS Y DEMAS TEMAS DE INTERES PUBLICO DE LA ALCALDIA DE VILLAVICENCIO,Prestación de servicios,Mujer,7.479999999999999,15.658495092905508,88 Dia(s),-1.0933816969125014,0.47769596986296653,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6768753&isFromPublicArea=True&isModal=true&asPopupView=true,0.3334914743900299
