,Nombre Entidad,Descripcion del Proceso,Tipo de Contrato,Género Representante Legal,Valor real,Valor Proyectado,Duración del contrato,Tamaño valor extraño,veces la predicción,URLProceso,similarity
752529,ALCALDIA MUNICIPAL DE VALLEDUPAR,PRESTACIÓN DE SERVICIOS PROFESIONALES DE UN COMUNICADOR SOCIAL - PERIODISTA; QUE BRINDE ACOMPAÑAMIENTO EN EL CUBRIMIENTO; REDACCIÓN DE COMUNICADOS DE PRENSA; PUBLICACIÓN DE CONTENIDOS EN REDES SOCIALES Y DIFUSION DE LAS INFORMACIONES QUE SE GENERAN DE LOS EVENTOS Y ACCIONES DE GOBIERNO EN EL MUNICIP,Prestación de servicios,Mujer,21.0,20.43137207390595,6 Mes(es),0.027077520290192798,1.0278311179512156,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5547135&isFromPublicArea=True&isModal=true&asPopupView=true,0.3460724353790283
416447,MUNICIPIO DE SANTA ROSA DE CABAL,PRESTACIÓN DE SERVICIOS PROFESIONALES PARA REALIZAR EL MATERIAL AUDIOVISUAL DE LA GESTIÓN ADMINISTRATIVA CON EL FIN DE SER PUBLICADO Y DIFUNDIDO EN MEDIOS DE COMUNICACIÓN INTERNO Y EXTERNO,Prestación de servicios,Hombre,24.0,23.33828358474119,6 Mes(es),0.02757151730245037,1.028353259692647,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7836666&isFromPublicArea=True&isModal=true&asPopupView=true,0.3344670832157135
89585,EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO ADMINISTRADORA DEL MONOPOLIO RENTISTICO DE LOS JUEGOS DE SUERTE Y AZAR,Prestar servicios profesionales para el desarrollo gráfico para la divulgación y difusión de campañas comunicativas que promocionen la estrategia de comunicaciones de Coljuegos y promover el juego legal,Decreto 092 de 2017,No Definido,41.97599999999999,40.81763747611165,198 Dia(s),0.027595829137801196,1.0283789703548196,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5641794&isFromPublicArea=True&isModal=true&asPopupView=true,0.3140329122543335
818226,MINCULTURA,PRESTAR SERVICIOS PROFESIONALES A LA DIRECCIÓN DE AUDIOVISUALES; CINE Y MEDIOS INTERACTIVOS PARA APOYAR EN LA CREACIÓN; ACTUALIZACIÓN; ANÁLISIS; PUBLICACIÓN; OPTIMIZACIÓN Y SOCIALIZACIÓN DE LA INFORMACIÓN GENERADA POR LOS ACTORES DEL SECTOR CINEMATOGRÁFICO Y AUDIOVISUAL; INTEGRANDO ASPECTOS SOCIODEM,Prestación de servicios,Mujer,66.46200000000003,64.45096813998245,330 Dia(s),0.030258371099539296,1.0312025081710143,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7428026&isFromPublicArea=True&isModal=true&asPopupView=true,0.3053402602672577
983248,UNIDADES TECNOLOGICAS DE SANTANDER,PRESTAR SERVICIOS PROFESIONALES COMO COMUNICADORA SOCIAL DE APOYO EN LOS PROCESOS DEL GRUPO DE PRENSA Y MEDIOS DE REPRESENTACIÓN INSTITUCIONAL ADSCRITO A LA SECRETARIA GENERAL DE LAS UNIDADES TECNOLÓGICAS DE SANTANDER.,Prestación de servicios,Mujer,20.399999999999995,19.774377123431943,6 Mes(es),0.03066778806706137,1.0316380573032924,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7669044&isFromPublicArea=True&isModal=true&asPopupView=true,0.31575363874435425
889723,ALCALDÍA MUNICIPIO DE PALMIRA,SERVICIO DE APOYO A LA GESTION PARA EL CUBRIMIENTO Y DIFUSION EN MEDIOS DIGITALES Y REDES SOCIALES DE LAS ACTIVIDADES Y PROGRAMAS QUE ADELANTA LA SECRETARIA DE SEGURIDAD Y CONVIVENCIA,Prestación de servicios,Mujer,16.2,15.659540745295084,6 Mes(es),0.0333616823891923,1.0345130973823289,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7375855&isFromPublicArea=True&isModal=true&asPopupView=true,0.30733561515808105
1081694,SECRETARÍA GENERAL DE LA ALCALDÍA MAYOR DE BOGOTÁ,Prestar servicios de apoyo para la realización y edición de contenidos para elaborar videos de televisión; medios digitales institucionales o eventos en vivo y todos los insumos que requiera la Consejería Distrital de Comunicaciones de la Alcaldía Mayor.,Prestación de servicios,Hombre,25.2954,24.43937272593676,6 Mes(es),0.03384122307072593,1.035026564865749,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7620601&isFromPublicArea=True&isModal=true&asPopupView=true,0.3235825002193451
460943,MUNICIPIO DE NEIVA,PRESTAR LOS SERVICIOS DE APOYO A LA GESTION A LA OFICINA DE COMUNICACIONES EN LA PRODUCCION Y EDICION DE MATERIAL AUDIOVISUAL REQUERIDO PARA LA DIVULGACIÓN EN LOS MEDIOS DE COMUNICACIÓN TRADICIONALES Y DIGITALES,Prestación de servicios,Hombre,21.0,20.273393724906008,6 Mes(es),0.03460029881399963,1.03584038691072,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5791407&isFromPublicArea=True&isModal=true&asPopupView=true,0.3771568536758423
276282,ALCALDIA DISTRITAL BARRANCABERMEJA,PRESTAR SUS SERVICIOS COMO TECNOLOGO EN PRODUCCION DE MULTIMEDIA PARA BRINDAR APOYO EN LA PRODUCCION AUDIOVISUAL DE SPOTS PARA TELEVISION Y REDES SOCIALES CREADOS EN LA OFICINA ASESORA DE PRENSA;COMUNICACIONES Y PROTOCOLO;EN MARCO DEL PROYECTO IMPLEMENTACIÓN DE LA ESTRATEGIA DE COMUNICACIÓN DEL DIST,Prestación de servicios,No Definido,19.2,18.523458589017352,4 Mes(es),0.03523653182201288,1.036523493047015,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5641816&isFromPublicArea=True&isModal=true&asPopupView=true,0.32310885190963745
311180,ALCALDIA LOCAL DE SUMAPAZ,PRESTAR SUS SERVICIOS PROFESIONALES PARA APOYAR AL EQUIPO DE PRENSA Y COMUNICACIONES DE LA ALCALDÍA LOCAL DE SUMAPAZ; EN LA REALIZACIÓN Y PUBLICACIÓN DE CONTENIDOS DE REDES SOCIALES Y CANALES DE DIVULGACIÓN DIGITAL (SITIO WEB) DE LA ALCALDÍA LOCAL,Prestación de servicios,Mujer,24.0,23.14381482331323,4 Mes(es),0.03567438236194868,1.0369941249194716,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6532955&isFromPublicArea=True&isModal=true&asPopupView=true,0.31406983733177185
