,Nombre Entidad,Descripcion del Proceso,Tipo de Contrato,Género Representante Legal,Valor real,Valor Proyectado,Duración del contrato,Tamaño valor extraño,veces la predicción,URLProceso,similarity
1189524,ESE CENTRO DE SALUD NUEVO COLON,PRESTAR SERVICIOS DE PAUTA RADIAL; PUBLICITANDO Y COMUNICANDO EL PORTAFOLIO DE SERVICIOS QUE OFRECE LA E.S.E. CENTRO DE SALUD DE NUEVO COLON DENTRO DE TODAS LAS CAMPAÑAS DE SALUD; REALIZANDO PAUTAS RADIALES; PROGRAMAS RADIALES DE 60 MINUTOS C/U.; AVANCES INFORMATIVOS Y LECTURA DE BOLETINES SIN LÍMIT,Prestación de servicios,Hombre,3.5,18.639059924929946,11 Mes(es),-4.325445692837127,0.18777771057641765,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5626186&isFromPublicArea=True&isModal=true&asPopupView=true,0.3062644302845001
987847,MUNICIPIO DE AGUADAS,PRESTACIÓN DE SERVICIOS PARA LA EJECUCION DE ACTIVIDADES DE DISEÑO DE MATERIAL AUDIOVISUAL E INFORMATIVO Y EL FORTALECIMIENTO DE LA COMUNICACIÓN Y PROMOCIÓN INSTITUCIONAL DE LA ALCALDÍA MUNICIPAL DE AGUADAS CALDAS,Prestación de servicios,Hombre,4.800000000000001,25.40765517078733,87 Dia(s),-4.293261493914026,0.1889194405282563,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7957788&isFromPublicArea=True&isModal=true&asPopupView=true,0.3064546585083008
1161786,IU. Digital,Prestar servicios de apoyo en el desarrollo y la edición de material gráfico y audiovisual institucional; abarcando la producción de contenidos para plataformas de redes sociales; campañas publicitarias y otros canales de comunicación.,Prestación de servicios,Mujer,3.6267460000000002,18.841738786651828,2 Mes(es),-4.195218740615369,0.1924846767629174,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6609938&isFromPublicArea=True&isModal=true&asPopupView=true,0.36066123843193054
999094,PERSONERIA MUNICIPAL DE NEIVA,PRESTACIÓN DE SERVICIOS PROFESIONALES COMO COMUNICADOR SOCIAL Y PERIODISTA; A FIN DE DIVULGAR DE MANERA INTERNA Y EXTERNA LAS ACTIVIDADES Y ESTRATEGIAS DE INTERÉS PÚBLICO QUE SE REALICEN POR PARTE DE LA PERSONERÍA DE NEIVA A TRAVÉS DE LOS MEDIOS DE COMUNICACIÓN Y LAS REDES SOCIALES DE LA ENTIDAD,Prestación de servicios,Hombre,4.4940000000000015,23.29356288902393,42 Dia(s),-4.183258319765003,0.19292883709591724,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7068894&isFromPublicArea=True&isModal=true&asPopupView=true,0.3410206139087677
778516,INSTITUTO DISTRITAL DE PROTECCION Y BIENESTAR ANIMAL,PRESTAR SERVICIOS PROFESIONALES EN EL CUBRIMIENTO; REALIZACIÓN Y EDICIÓN DE CONTENIDOS  AUDIOVISUALES SOBRE LA GESTIÓN DEL IDPYBA PARA  LOS DIFERENTES CANALES DE COMUNICACIÓN Y DIGITALES DE LA ENTIDAD.,Prestación de servicios,Hombre,7.334359999999998,37.24594668920442,60 Dia(s),-4.078281770898133,0.19691699773940316,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6560555&isFromPublicArea=True&isModal=true&asPopupView=true,0.3278135359287262
133607,ASAMBLEA DEPARTAMENTAL DEL QUINDÍO,"PRESTAR SERVICIOS PROFESIONALES A LA ASAMBLEA
DEL DEPARTAMENTO DEL QUINDÍO COMO
COMUNICADORA SOCIAL Y PERIODISTA EN LA
PRODUCCIÓN; DIVULGACIÓN Y PUBLICACIÓN DE
MATERIAL AUDIOVISUAL RELACIONADO CON LAS
ACTUACIONES DE LA CORPORACIÓN EN LOS DIFERENTES
ESPACIOS DE COMUNICACIÓN DURANTE EL ULTIMO
PERIODO",Prestación de servicios,Mujer,5.000000000000001,24.78914695695773,2 Mes(es),-3.957829391391545,0.20170117223806358,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6894398&isFromPublicArea=True&isModal=true&asPopupView=true,0.37469297647476196
739969,MUNICIPIO DE ARMENIA QUINDIO,PRESTACION DE SERVICIOS PROFESIONALES PARA REALIZAR CUBRIMIENTO PERIODISTICO; REDACCION DE TEXTOS PUBLICITARIOS Y ACTUALIZACION DE CONTENIDOS EN LOS DIFERENTES MEDIOS DE COMUNICACIÓN DEL MUNICIPIO DE ARMENIA.,Prestación de servicios,Hombre,3.7500000000000004,18.48521186428324,45 Dia(s),-3.92938983047553,0.20286486449450308,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6229003&isFromPublicArea=True&isModal=true&asPopupView=true,0.3963770568370819
387388,ALCALDIA MUNICIPIO DE ZIPAQUIRA,PRESTACIÓN DE SERVICIOS PROFESIONALES PARA REALIZAR LABORES PERIODÍSTICAS; ELABORACIÓN DE CONTENIDOS PARA REDES SOCIALES Y COMUNICACIÓN EXTERNA PARA LA ALCALDÍA MUNICIPAL DE ZIPAQUIRÁ,Prestación de servicios,Hombre,3.5,17.116102493060623,28 Dia(s),-3.890314998017321,0.20448580518952864,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7140097&isFromPublicArea=True&isModal=true&asPopupView=true,0.30255788564682007
248017,PERSONERIA MUNICIPAL DE MOSQUERA,"PRESTACIÓN DE SERVICIOS DE APOYO EN LA REALIZACION DE
PRODUCTOS Y CONTENIDO AUDIOVISUAL (FOTOGRAFIA; VIDEO;
EDICION Y GRAFICACION) PARA LA PUBLICACIÓN EN REDES
SOCIALES PAGINA WEB Y DEMAS MEDIOS DE COMUNICACIÓN.",Prestación de servicios,Mujer,3.466666,16.881229398729655,52 Dia(s),-3.8695863399386194,0.20535625209031716,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6988333&isFromPublicArea=True&isModal=true&asPopupView=true,0.371014267206192
654936,GOBERNACIÓN DE RISARALDA,DIVULGACION Y PROMOCION DEL CARTEL DE LOS MAS BUSCADOS Y LAS DIFERENTES  ESTRATEGIAS DEL PISCC (2024  2027) SEGURIDAD EQUITATIVA E INCLUSIVA; A TRAVES DE  PUBLICACIONES EN MEDIOS MASIVOS DE COMUNICACION RADIALES; TELEVISIVOS DE  PRENSA Y DIGITALES CON AMPLIA COBERTURA A NIVEL LOCAL Y REGIONAL PARA E,Prestación de servicios,Mujer,5.000000000000001,24.12616908764544,50 Dia(s),-3.8252338175290874,0.20724384305838292,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7012802&isFromPublicArea=True&isModal=true&asPopupView=true,0.3263958692550659
344162,GOBERNACIÓN DE RISARALDA,DIVULGACION Y PROMOCION DEL CARTEL DE LOS MAS BUSCADOS Y LAS DIFERENTES  ESTRATEGIAS DEL PISCC (2024  2027) SEGURIDAD EQUITATIVA E INCLUSIVA; A TRAVÉS DE  PUBLICACIONES EN MEDIOS MASIVOS DE COMUNICACIÓN RADIALES; TELEVISIVOS DE  PRENSA Y DIGITALES CON AMPLIA COBERTURA A NIVEL LOCAL Y REGIONAL PARA E,Prestación de servicios,Hombre,5.000000000000001,24.12616908764544,50 Dia(s),-3.8252338175290874,0.20724384305838292,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6976833&isFromPublicArea=True&isModal=true&asPopupView=true,0.3263958692550659
1074286,GOBERNACIÓN DEL CAUCA,PRESTAR SERVICIOS PROFESIONALES COMO COMUNICADOR SOCIAL PERIODISTA; PARA APOYAR EN EL REGISTRO Y CREACIÓN AUDIOVISUAL DE LAS ACTIVIDADES EXTERNAS QUE REALICE LA GOBERNACIÓN DEL CAUCA.,Prestación de servicios,Mujer,4.799999999999999,23.046328222360817,1 Mes(es),-3.8013183796585044,0.208276127706225,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5688640&isFromPublicArea=True&isModal=true&asPopupView=true,0.31579628586769104
572455,GOBERNACIÓN DE RISARALDA,DIVULGACION Y PROMOCION DEL CARTEL DE LOS MAS BUSCADOS Y LAS DIFERENTES  ESTRATEGIAS DEL PISCC (2024  2027) SEGURIDAD EQUITATIVA E INCLUSIVA¿; A TRAVES DE  PUBLICACIONES EN MEDIOS MASIVOS DE COMUNICACION RADIALES; TELEVISIVOS DE  PRENSA Y DIGITALES CON AMPLIA COBERTURA A NIVEL LOCAL Y REGIONAL PARA,Prestación de servicios,No Definido,5.000000000000001,23.690154206806586,50 Dia(s),-3.7380308413613164,0.21105814493024344,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6976832&isFromPublicArea=True&isModal=true&asPopupView=true,0.32862940430641174
372459,LOTERIA DE BOYCA,"ESPACIO PUBLICITARIO EN EL MEDIO DIGITAL REACTOR
AL AIRE PARA PROMOCIONAR LOS PRODUCTOS Y/O
CAMPAÑAS PUBLICITARIAS DE LA LOTERIA DE BOYACÁ
AÑO 2024.",Prestación de servicios,Hombre,3.9999999999999996,18.753779470210958,4 Mes(es),-3.68844486755274,0.21329034002739097,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6500700&isFromPublicArea=True&isModal=true&asPopupView=true,0.33584028482437134
628827,ALCALDIA MUNICIPAL DE BUGA,PRESTAR LOS SERVICIOS DE ASESORÍA EXTERNA EN PERIODISMO Y PAUTA PUBLICITARIA PARA APOYAR LAS GESTIONES Y ACTIVIDADES COMUNICACIONALES REALIZADAS POR LA SECRETARIA DE LA MUJER; EQUIDAD; GENERO Y DIVERSIDAD SEXUAL DE LA ALCALDÍA MUNICIPAL DE GUADALAJARA DE BUGA.,Prestación de servicios,Hombre,3.0,14.06298035936993,1 Mes(es),-3.6876601197899768,0.21332604635269575,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7156457&isFromPublicArea=True&isModal=true&asPopupView=true,0.31924593448638916
